,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
5980,1108472293047723993,https://www.airbnb.com/rooms/1108472293047723993,20240900000000.0,29/09/2024,city scrape,Apartamento 2 habitaciones Donostialdea Errenteria,,"Located in the heart of Errenteria. A few meters from train station, bus, topo (metro) to get around the area by public transport in a comfortable way. In front of the apartment you can discover the Donostia Sidrería, where to discover the best chops in the area... <br />Gamón 14, Gaztelu, Bar Maite, Bar Leku Zaharra... They are all in the area to taste on your visit our gastronomy. <br />The apartment is located on the other side of the river, which provides the quiet necessary for rest but without leaving the center.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEwODQ3MjI5MzA0NzcyMzk5Mw%3D%3D/original/beedf77e-36ec-4b88-a72c-6aaaa7e0dc9f.jpeg,398604932,https://www.airbnb.com/users/show/398604932,Ainhoa,25/04/2021,"Errenteria, Spain","Soy Ainhoa, seré vuestra anfitriona y guía! Estaré disponible en modo online para ayudar a los huéspedes a diseñar vuestra estancia de manera personalizada para poder descubriros así los tesoros que mejor esconde nuestra tierra. Espero no tener que prestaros ayuda odontológica profesional de urgencia, pero si este fuera el caso, podéis contar conmigo y el equipo de la clínica de trabajo!",within a few hours,100%,96%,f,https://a0.muscache.com/im/pictures/user/User-398604932/original/b60ea9c0-357a-4bf5-9858-c0216da0b2ba.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-398604932/original/b60ea9c0-357a-4bf5-9858-c0216da0b2ba.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Errenteria, Euskadi, Spain",Errenteria,GuipÃºzcoa,43.31295,-1.89718,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,4.0,"[""Luggage dropoff allowed"", ""Cleaning products"", ""Dedicated workspace"", ""Wine glasses"", ""Hair dryer"", ""Lockbox"", ""Extra pillows and blankets"", ""Coffee"", ""Iron"", ""Kitchen"", ""Freezer"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""First aid kit"", ""Free street parking"", ""Books and reading material"", ""Standar shampoo"", ""Waterfront"", ""Fire extinguisher"", ""Hangers"", ""Ethernet connection"", ""Laundromat nearby"", ""Wifi"", ""Essentials"", ""Drying rack for clothing"", ""Self check-in"", ""Host greets you"", ""Blender"", ""Backyard"", ""Paid street parking off premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Standar refrigerator"", ""32 inch HDTV with Netflix, standard cable"", ""Stove"", ""Sound system"", ""Shower gel"", ""Outdoor playground"", ""Room-darkening shades"", ""Bed linens"", ""Radiant heating"", ""Board games"", ""Babysitter recommendations"", ""Clothing storage: closet"", ""Children\u2019s books and toys"", ""Hot water"", ""Children\u2019s bikes"", ""Dining table"", ""Coffee maker: drip coffee maker, pour-over coffee"", ""Standar body soap"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Cooking basics""]",$113.00,2,60,2,2,60,60,2.0,60.0,,t,23,49,79,352,29/09/2024,12,12,3,17/07/2024,25/09/2024,4.42,4.25,4.33,4.83,4.83,4.33,4.17,TV ESS03441,t,1,1,0,0,4.8
6166,1137652767142356717,https://www.airbnb.com/rooms/1137652767142356717,20240900000000.0,29/09/2024,city scrape,Apartamento en el centro,"Beautiful apartment in the center of Durango! A stone's throw from the historic helmet, parks and services. It has a strategic location to get to know the Basque Country! It will be easy to plan your visit!",,https://a0.muscache.com/pictures/hosting/Hosting-1137652767142356717/original/f175da03-cbbe-44cc-a8ff-779eaaa034af.jpeg,107861003,https://www.airbnb.com/users/show/107861003,Mikel,20/12/2016,"Basque Country, Spain",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/5a9bdf93-deb9-4904-bd1a-889cdac7bf6c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5a9bdf93-deb9-4904-bd1a-889cdac7bf6c.jpg?aki_policy=profile_x_medium,,2,2,['phone'],t,t,,Durango,Vizcaya,43.16826,-2.63239,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Toaster"", ""Cleaning products"", ""Dedicated workspace"", ""Coffee maker"", ""Wine glasses"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Coffee"", ""Kitchen"", ""Freezer"", ""Refrigerator"", ""Books and reading material"", ""Dishwasher"", ""Body soap"", ""Shampoo"", ""Wifi"", ""Microwave"", ""Heating"", ""Stove"", ""Clothing storage"", ""Bed linens"", ""Oven"", ""Hot water"", ""Elevator"", ""TV"", ""Cooking basics""]",$110.00,2,365,2,2,365,365,2.0,365.0,,t,16,42,66,341,29/09/2024,6,6,1,26/05/2024,31/08/2024,4.5,4.5,4.67,4.83,4.83,4.67,4.33,,t,1,1,0,0,1.42
6216,1146881021846806913,https://www.airbnb.com/rooms/1146881021846806913,20240900000000.0,29/09/2024,city scrape,Zuma,This home breathes peace of mind: Relax with the whole family!,,https://a0.muscache.com/pictures/hosting/Hosting-1146881021846806913/original/cf63f076-8fd0-4622-8dd1-62567735548a.jpeg,575162458,https://www.airbnb.com/users/show/575162458,Mikel,01/05/2024,,,within a day,100%,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,['phone'],f,t,,Zumaia,GuipÃºzcoa,43.29968,-2.25607,Entire rental unit,Entire home/apt,4,1.0,1 bath,3.0,4.0,"[""Dedicated workspace"", ""Washer"", ""Wifi"", ""Kitchen"", ""TV""]",$215.00,4,365,4,4,365,365,4.0,365.0,,t,1,31,61,62,29/09/2024,0,0,0,,,,,,,,,,,t,1,1,0,0,
6305,1156479416925450882,https://www.airbnb.com/rooms/1156479416925450882,20240900000000.0,30/09/2024,previous scrape,Habitación grande y bonita,"Forget the worries in this great home - it's an oasis of tranquility! Rest secured in this home. Quiet and safe area. Ideal to get away and relax for a few days. Next to the beach and natural setting for cliffs . Free parking. Ideal for surfing, padel surfing and paragliding.",,https://a0.muscache.com/pictures/4906a153-7ad3-4b74-8750-9154b995c467.jpg,12561517,https://www.airbnb.com/users/show/12561517,Ainhoa,25/02/2014,"Biscay, Spain","Soy una persona extrovertida, ordenada y responsable. Me gusta leer,el deporte, la música, el mar, bailar, conocer gente...",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/ca164936-f2f0-4991-9b5f-6a29265f3f53.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ca164936-f2f0-4991-9b5f-6a29265f3f53.jpg?aki_policy=profile_x_medium,,6,6,"['email', 'phone']",t,t,,Sopelana,Vizcaya,43.3857,-2.98515,Private room in rental unit,Private room,1,,1 bath,1.0,,"[""Free parking on premises"", ""Body soap"", ""Smoke alarm"", ""Fire extinguisher"", ""Hair dryer"", ""Heating"", ""Shower gel"", ""Wifi"", ""Essentials"", ""First aid kit""]",,2,32,2,2,1125,1125,2.0,1125.0,,t,30,60,90,270,30/09/2024,1,1,0,29/08/2024,29/08/2024,5.0,5.0,5.0,4.0,5.0,5.0,5.0,,t,6,0,6,0,0.91
6318,1157951024384064942,https://www.airbnb.com/rooms/1157951024384064942,20240900000000.0,30/09/2024,city scrape,Apartment with terrace near CASCO VIEJO,"Charming apartment with TERRACE next to the OLD TOWN Bilbaíno in a QUIET area. Ideal for families, couples or friends who come to visit the city and want to be close to the areas with bars, restaurants, shops and nightclubs and then want to rest without the noise caused by the night hustle and bustle of the city. In addition, the apartment has a TERRACE for guests to enjoy.",,https://a0.muscache.com/pictures/hosting/Hosting-1157951024384064942/original/9e5208d2-463b-484c-9164-4ae4102d9774.jpeg,186030399,https://www.airbnb.com/users/show/186030399,Mikel,24/04/2018,"Bilbao, Spain",,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/4d17eebc-be77-4b18-8cf1-0560fc1efd8a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4d17eebc-be77-4b18-8cf1-0560fc1efd8a.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,t,,Bilbao,Vizcaya,43.25133,-2.92006,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Cleaning products"", ""Dryer"", ""Coffee maker"", ""Private backyard"", ""Outdoor furniture"", ""Hair dryer"", ""Lockbox"", ""Washer"", ""Coffee"", ""Kitchen"", ""Freezer"", ""First aid kit"", ""Refrigerator"", ""Body soap"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Self check-in"", ""Microwave"", ""Dishes and silverware"", ""Heating"", ""Room-darkening shades"", ""Bed linens"", ""Oven"", ""Clothing storage: closet"", ""Hot water"", ""Dining table"", ""TV"", ""Cooking basics""]",$95.00,2,365,2,2,365,365,2.0,365.0,,t,19,47,73,107,30/09/2024,23,23,1,31/05/2024,05/09/2024,4.61,4.65,4.78,4.91,4.96,4.35,4.39,EBI02956,t,1,1,0,0,5.61
6385,1168573619476886182,https://www.airbnb.com/rooms/1168573619476886182,20240900000000.0,30/09/2024,previous scrape,Habitación luminosa y grande,"Forget the worries in this great home - it's an oasis of tranquility!<br /><br />Urbanization close to the beach, the village and metro. Sopelana offers wonderful surroundings close to the sea and the mountains.  Perfect for walking along cliffs to nearby towns like Plentzia , Gorliz and Getxo.  Areas for surfing and paragliding.",,https://a0.muscache.com/pictures/miso/Hosting-647834789061358187/original/e565c613-e83e-47ed-b007-1142a2023289.jpeg,12561517,https://www.airbnb.com/users/show/12561517,Ainhoa,25/02/2014,"Biscay, Spain","Soy una persona extrovertida, ordenada y responsable. Me gusta leer,el deporte, la música, el mar, bailar, conocer gente...",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/ca164936-f2f0-4991-9b5f-6a29265f3f53.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ca164936-f2f0-4991-9b5f-6a29265f3f53.jpg?aki_policy=profile_x_medium,,6,6,"['email', 'phone']",t,t,,Sopelana,Vizcaya,43.38688,-2.98458,Private room in rental unit,Private room,2,,1 bath,1.0,,"[""Free parking on premises"", ""Body soap"", ""Smoke alarm"", ""Fire extinguisher"", ""Hair dryer"", ""Hangers"", ""Extra pillows and blankets"", ""Wifi"", ""Essentials"", ""First aid kit"", ""Free street parking""]",,1,31,1,1,1125,1125,1.0,1125.0,,t,30,60,90,270,30/09/2024,0,0,0,,,,,,,,,,,t,6,0,6,0,
6395,1170964384369445845,https://www.airbnb.com/rooms/1170964384369445845,20240900000000.0,30/09/2024,city scrape,Apartamento playa San Sebastián.,"Only for stays of 32 days or more. <br />New and quiet apartment next to the beach of Zurriola. 1 minute from the beach.  Ideal for enjoying your beach or surfing. It is located between a pedestrian street and the best restaurant area of Gros. <br />Fully equipped with induction hob, dishwasher, oven, microwave, kitchenette, coffee maker, kettle, washer-dryer, tent, 55""Smart TV, kit, hair dryer, towels, elevator,...<br />Rack for 3 surfboards.<br />Wifi included.",,https://a0.muscache.com/pictures/miso/Hosting-1170964384369445845/original/9820e19c-395b-4be4-9281-b08278de6ded.jpeg,581047398,https://www.airbnb.com/users/show/581047398,Ainhoa,02/06/2024,,,within an hour,100%,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,['phone'],f,t,,Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.3252145,-1.9721256,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Toaster"", ""Cleaning products"", ""Dryer"", ""Dedicated workspace"", ""Central heating"", ""Coffee maker"", ""Wine glasses"", ""Hair dryer"", ""Washer"", ""Skate ramp"", ""Iron"", ""Coffee"", ""Kitchen"", ""Freezer"", ""First aid kit"", ""Refrigerator"", ""Paid parking garage off premises"", ""Dishwasher"", ""Rice maker"", ""Body soap"", ""Waterfront"", ""Shampoo"", ""Hangers"", ""Laundromat nearby"", ""Wifi"", ""Essentials"", ""Single level home"", ""Drying rack for clothing"", ""Host greets you"", ""Blender"", ""Microwave"", ""Shared beach access"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Stove"", ""Outdoor playground"", ""Room-darkening shades"", ""Bed linens"", ""Oven"", ""Clothing storage: closet"", ""Hot water"", ""Dining table"", ""Elevator"", ""TV"", ""Cooking basics""]",$100.00,1,365,31,31,365,365,31.0,365.0,,t,10,40,70,250,30/09/2024,1,1,1,13/09/2024,13/09/2024,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0,1.0
6415,1173137587688781732,https://www.airbnb.com/rooms/1173137587688781732,20240900000000.0,30/09/2024,city scrape,Coqueto apartamento cerca del  casco Viejo,Cozy two bedroom apartment very close to Casco Viejo.,"It is very close to the  Casco Viejo de Bilbao (very central) in a neighborhood called Bilbao La Vieja, popularly known as Bilbi or as small Botxo (it is a multicultural neighborhood). It has some restaurants and some special bars for drinks or beers. But if you want much more to choose from, you can get close to the old town that is a 3-minute walk away and there you have wonderful bars and restaurants to eat pintxos, menus of the day or the typical Bilbao cazuelitas. Also two minutes away is the famous Mercado de la Ribera (one of the largest closed markets in Europe. You have stalls to buy the best meat and fish or the best fruits and vegetables. But it also has  a wonderful ""gastro-lunch"" area overlooking the river. An unsafe one that you can't miss.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3MzEzNzU4NzY4ODc4MTczMg%3D%3D/original/1d510f0d-6081-4251-ba79-7f141e8de938.jpeg,581894566,https://www.airbnb.com/users/show/581894566,Ainhoa,06/06/2024,,,within an hour,100%,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,['phone'],f,t,"Bilbo, Euskadi, Spain",Bilbao,Vizcaya,43.2551482,-2.9269149,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,3.0,"[""Toaster"", ""Cleaning products"", ""Hair dryer"", ""Washer"", ""Iron"", ""Kitchen"", ""First aid kit"", ""Refrigerator"", ""Paid parking garage off premises"", ""Dishwasher"", ""Body soap"", ""Crib"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Host greets you"", ""Blender"", ""Microwave"", ""Dishes and silverware"", ""Heating"", ""Bed linens"", ""Hot water"", ""Dining table"", ""Other stove"", ""Coffee maker: Nespresso"", ""TV"", ""Cooking basics""]",$118.00,1,365,1,3,3,365,1.1,362.5,,t,19,49,79,174,30/09/2024,3,3,0,24/07/2024,30/08/2024,4.33,4.67,5.0,4.67,5.0,4.67,4.67,,t,1,1,0,0,1.3
6517,1186784204915770269,https://www.airbnb.com/rooms/1186784204915770269,20240900000000.0,29/09/2024,city scrape,Apartamento de diseño en Durango,"Large designer apartment, very bright and newly renovated in the historic center of Durango. <br /><br />117m2 designed and thoughtful. Materials, finishes and all kinds of high-end appliances. <br /><br />A large open space where the kitchen, living room and dining room are located with a  large gallery with spectacular views of various historical monuments of Durango. <br /><br />The apartment has 2 bedrooms with double beds  and two full bathrooms.",,https://a0.muscache.com/pictures/hosting/Hosting-1186784204915770269/original/4ad1cfe7-b832-4020-b6cd-32f2e9816c9e.jpeg,187635531,https://www.airbnb.com/users/show/187635531,Mikel,03/05/2018,"Durango, Spain",,within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-187635531/original/1d936b5a-03e8-4967-86a6-711555759995.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-187635531/original/1d936b5a-03e8-4967-86a6-711555759995.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Durango,Vizcaya,43.16586,-2.63125,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Toaster"", ""Bidet"", ""Coffee maker: espresso machine"", ""Dedicated workspace"", ""Wine glasses"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Coffee"", ""Kitchen"", ""Freezer"", ""Dryer \u2013\u00a0In unit"", ""Refrigerator"", ""Record player"", ""Dishwasher"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Single level home"", ""Portable fans"", ""Blender"", ""Microwave"", ""Dishes and silverware"", ""Bed linens"", ""Oven"", ""Clothing storage: closet"", ""Marshall sound system with Bluetooth and aux"", ""Hot water"", ""Dining table"", ""Other induction stove"", ""TV"", ""Cooking basics""]",$190.00,8,18,1,8,18,18,8.0,18.0,,t,0,0,14,23,29/09/2024,1,1,0,13/08/2024,13/08/2024,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,f,1,1,0,0,0.63
6544,1190766813418006795,https://www.airbnb.com/rooms/1190766813418006795,20240900000000.0,29/09/2024,city scrape,Casa en el centro de Vitoria,"Your family will have everything just a stone's throw away in this centrally-located home. Very comfortable house, complete and very well located. A first floor with elevator and all the facilities inside the house. Ideal for a holiday in Vitoria.",,https://a0.muscache.com/pictures/hosting/Hosting-1190766813418006795/original/596cfe08-7c63-4b08-b018-fa30e6aaecff.jpeg,454731527,https://www.airbnb.com/users/show/454731527,Mikel,17/04/2022,"Madrid, Spain",,within a few hours,69%,62%,f,https://a0.muscache.com/im/pictures/user/User-454731527/original/6bf644f5-da00-40fe-8c48-36dd66a6790f.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-454731527/original/6bf644f5-da00-40fe-8c48-36dd66a6790f.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Vitoria-Gasteiz,Ãlava,42.84416627032134,-2.665885761,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Bidet"", ""Microwave"", ""Hot water"", ""Coffee maker: espresso machine"", ""Cleaning products"", ""Dishwasher"", ""Elevator"", ""Pets allowed"", ""Dishes and silverware"", ""Freezer"", ""Hair dryer"", ""Washer"", ""Iron"", ""Kitchen"", ""Drying rack for clothing"", ""TV"", ""Host greets you"", ""Refrigerator""]",$90.00,1,365,1,1,365,365,1.0,365.0,,t,11,37,53,220,29/09/2024,9,9,4,31/07/2024,27/09/2024,4.89,4.89,5.0,4.78,4.67,4.89,4.89,,f,1,1,0,0,4.43
6564,1192851348500655705,https://www.airbnb.com/rooms/1192851348500655705,20240900000000.0,30/09/2024,city scrape,Ribera Market Old Town by NSB,"Welcome to our luxurious apartment, designed to offer a unique and memorable experience for two/three people. Located in the heart of the city, in the heart of Casco Antiguo, this elegant accommodation has a spectacular viewpoint that offers panoramic views of the Bilbao estuary. Imagine waking up every morning with the view of the sun shining over the water and enjoying a coffee while watching the city's hustle and bustle.<br /><br />Perfect getaway with all modern amenities.",,https://a0.muscache.com/pictures/miso/Hosting-1192851348500655705/original/8921263a-19dc-4ce4-8389-db33a857dfc9.jpeg,587294959,https://www.airbnb.com/users/show/587294959,Ainhoa,03/07/2024,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/2d96fc29-7120-46a1-842e-743a362780de.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2d96fc29-7120-46a1-842e-743a362780de.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Bilbao,Vizcaya,43.2580755,-2.9264386,Entire home,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Toaster"", ""Dedicated workspace"", ""Coffee maker"", ""Hair dryer"", ""Washer"", ""Kitchen"", ""First aid kit"", ""Refrigerator"", ""Dishwasher"", ""Crib"", ""Fire extinguisher"", ""Hangers"", ""Wifi"", ""Drying rack for clothing"", ""Microwave"", ""Dishes and silverware"", ""Heating"", ""High chair"", ""Bed linens"", ""Oven"", ""Hot water"", ""TV""]",$136.00,1,365,2,5,999,999,4.2,999.0,,t,16,46,76,79,30/09/2024,3,3,0,19/07/2024,07/08/2024,4.67,5.0,4.67,4.67,5.0,4.67,4.67,EBI02836,t,1,1,0,0,1.22
6747,1217294203548616459,https://www.airbnb.com/rooms/1217294203548616459,20240900000000.0,30/09/2024,city scrape,Piso Boutique a un minuto del Casco Viejo,"Design apartment in the Plaza de Bilbao la Viejo , a minute's walk from Casco Viejo .<br /><br />Newly restored apartment in which we have combined traditional elements such as wooden beams with modern and current elements.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIxNzI5NDIwMzU0ODYxNjQ1OQ%3D%3D/original/9050f128-b379-450b-acfc-be6116b55198.jpeg,594530611,https://www.airbnb.com/users/show/594530611,Ainhoa,06/08/2024,,,within an hour,100%,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,"['email', 'phone']",f,t,,Bilbao,Vizcaya,43.2543206,-2.9241881,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,3.0,"[""Toaster"", ""Coffee maker: espresso machine"", ""Cleaning products"", ""Wine glasses"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Kitchen"", ""Dishwasher"", ""Body soap"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Host greets you"", ""Portable fans"", ""Microwave"", ""Paid parking off premises"", ""Dishes and silverware"", ""Heating"", ""Stove"", ""Private patio or balcony"", ""Bed linens"", ""Hot water"", ""Dining table"", ""Mini fridge"", ""TV"", ""Cooking basics""]",$126.00,1,22,1,1,22,22,1.0,22.0,,t,14,38,68,128,30/09/2024,0,0,0,,,,,,,,,,,t,1,1,0,0,
