,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1653,32055785,https://www.airbnb.com/rooms/32055785,20240900000000.0,29/09/2024,city scrape,Mendiak,"kaixo<br />I like people to feel at home , of the three existing rooms,two are used as tourist rooms and the third is my own room. If you want to get to know the Basque Country,I will be happy to organize various excursions for different plans","A quiet community, it is in a neighborhood that has all your needs covered, cafeteria, bakery, tapas bar, butcher shop, fruit shop, a supermarket , tobacco shop, library  and even a golf course",https://a0.muscache.com/pictures/65bdd5ac-1fa0-472f-ab46-41deb88ebbba.jpg,239348343,https://www.airbnb.com/users/show/239348343,Ion,27/01/2019,"Zarautz, Spain","
Si te gusta senderismo, golf, surf, gastronomía, museo de tren a vapor antiguos, fotografía... estaré encantado de guiarte, si te gusta otras cosas, haré lo posible para guiarte. 
Mi idioma materna es el Euskera y también puedo comunicarme en castellano 
Si te animas aquí estaremos
Agur 
",within a day,100%,95%,f,https://a0.muscache.com/im/pictures/user/a9632178-4b3f-4919-adb0-b1596a6beb96.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a9632178-4b3f-4919-adb0-b1596a6beb96.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,"Zarautz, Euskadi, Spain",Zarautz,GuipÃºzcoa,43.285992,-2.163515,Private room in condo,Private room,2,1.0,1 shared bath,1.0,2.0,"[""Bidet"", ""Cleaning products"", ""Dedicated workspace"", ""Coffee maker"", ""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Private outdoor pool - available seasonally, open specific hours, infinity"", ""Extra pillows and blankets"", ""Lockbox"", ""Iron"", ""Garden view"", ""Kitchen"", ""First aid kit"", ""Stainless steel electric stove"", ""Refrigerator"", ""Free street parking"", ""Paid parking garage off premises"", ""Waterfront"", ""Beach access \u2013 Beachfront"", ""Shampoo"", ""Hangers"", ""Arcade games"", ""Laundromat nearby"", ""Wifi"", ""Essentials"", ""Carbon monoxide alarm"", ""Drying rack for clothing"", ""Pocket wifi"", ""Single level home"", ""Natural honey body soap"", ""Self check-in"", ""Blender"", ""Microwave"", ""Dishes and silverware"", ""Heating"", ""Shower gel"", ""Shared patio or balcony"", ""Outdoor playground"", ""Room-darkening shades"", ""Bed linens"", ""Oven"", ""Clothing storage: wardrobe"", ""Hot water"", ""Elevator"", ""TV"", ""Cooking basics""]",$45.00,1,30,1,1,30,30,1.0,30.0,,t,29,59,89,179,29/09/2024,199,21,2,17/02/2019,11/09/2024,4.63,4.79,4.52,4.7,4.79,4.87,4.56,LSS00212,f,2,0,2,0,2.91
1659,32200993,https://www.airbnb.com/rooms/32200993,20240900000000.0,29/09/2024,city scrape,Hemingway Kanala - Lagunak,"Lagunak or friends of Hemingway is our deluxe suite fully equipped to enjoy your holidays with more than 75m2 with wonderful views of the estuary where it has a high comfort bed of 2m x 2m with its corresponding bathroom, living room, office and its direct exit to the terrace oriented with beautiful views of the Mundaka estuary.",,https://a0.muscache.com/pictures/7bc8cd89-54ee-4afd-a656-55bbe9080f20.jpg,235165363,https://www.airbnb.com/users/show/235165363,Jon,08/01/2019,"Urdaibai, Spain","Soy un amante de la naturaleza y me gusta aprovechar mis momentos libres para dedicarlos a mis pasiones. El kitesurf, btt donde siempre encuentro una nueva ruta alternativa por descubrir en nuestro entorno.
Por otra parte, mi otra pasión son las viviendas eficientes de madera como la casa Hemingway Kanala house en este proyecto he intentado poner todo mi conocimiento y amor para conservar la esencia del antiguo caserio Txune pero con novedosos sistemas los cuales la hacen más respetuosa con su entorno.",within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/53642383-0b5f-4cba-bac0-d79b2f3d5431.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/53642383-0b5f-4cba-bac0-d79b2f3d5431.jpg?aki_policy=profile_x_medium,,6,10,"['email', 'phone']",t,t,,Gautegiz Arteaga,Vizcaya,43.38646,-2.67807,Private room in guest suite,Private room,4,1.0,1 shared bath,1.0,1.0,"[""Free parking on premises"", ""Dryer"", ""Outdoor furniture"", ""Hair dryer"", ""BBQ grill"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Kitchen"", ""Beach access \u2013 Beachfront"", ""Fire extinguisher"", ""Hangers"", ""Wifi"", ""Essentials"", ""Heating"", ""Bed linens"", ""Outdoor dining area"", ""Hot water"", ""Elevator"", ""Cooking basics""]",$209.00,1,1125,1,4,30,30,2.5,30.0,,t,16,43,73,265,29/09/2024,0,0,0,,,,,,,,,,,t,6,2,4,0,
1660,32201005,https://www.airbnb.com/rooms/32201005,20240900000000.0,29/09/2024,city scrape,Hemingway kanala- Andreak,"Andreak is a full equipped loft to enjoy your couple holidays with more than 50m2 with wonderful views of the estuary where it has a high comfort bed of 2m x 2m with its corresponding bathroom, living room, office and its direct exit to the terrace oriented with beautiful views of the Mundaka estuary.",,https://a0.muscache.com/pictures/8a33a312-b21d-4f75-9562-f388d0c582bd.jpg,235165363,https://www.airbnb.com/users/show/235165363,Jon,08/01/2019,"Urdaibai, Spain","Soy un amante de la naturaleza y me gusta aprovechar mis momentos libres para dedicarlos a mis pasiones. El kitesurf, btt donde siempre encuentro una nueva ruta alternativa por descubrir en nuestro entorno.
Por otra parte, mi otra pasión son las viviendas eficientes de madera como la casa Hemingway Kanala house en este proyecto he intentado poner todo mi conocimiento y amor para conservar la esencia del antiguo caserio Txune pero con novedosos sistemas los cuales la hacen más respetuosa con su entorno.",within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/53642383-0b5f-4cba-bac0-d79b2f3d5431.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/53642383-0b5f-4cba-bac0-d79b2f3d5431.jpg?aki_policy=profile_x_medium,,6,10,"['email', 'phone']",t,t,,Gautegiz Arteaga,Vizcaya,43.38519,-2.67809,Private room in loft,Private room,2,1.0,1 private bath,1.0,1.0,"[""Free parking on premises"", ""Luggage dropoff allowed"", ""Dryer"", ""Coffee maker"", ""Hair dryer"", ""BBQ grill"", ""Washer"", ""Extra pillows and blankets"", ""Private entrance"", ""Kitchen"", ""Shared backyard \u2013 Not fully fenced"", ""Refrigerator"", ""Barbecue utensils"", ""Waterfront"", ""Beach access \u2013 Beachfront"", ""Crib"", ""EV charger"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Microwave"", ""Long term stays allowed"", ""Dishes and silverware"", ""Heating"", ""Stove"", ""Shower gel"", ""High chair"", ""Bed linens"", ""Baby bath"", ""Hot water"", ""Elevator"", ""Private hot tub"", ""Children\u2019s dinnerware"", ""TV"", ""Cooking basics"", ""Private living room""]",$176.00,1,1125,1,4,30,30,2.5,30.0,,t,22,52,82,265,29/09/2024,2,2,0,07/12/2023,14/06/2024,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,6,2,4,0,0.2
1661,32201066,https://www.airbnb.com/rooms/32201066,20240900000000.0,29/09/2024,city scrape,Hemingway Kanala - Cuba,"Cuba is full equipped to enjoy your holidays with more than 75m2 with views to the hermitage Atxarre where it has two rooms with high comfort beds of 2m x 2m, a bathroom and a living room with a one  office with access to the balcony of the facade of the Hemingway house overlooking the estuary.",,https://a0.muscache.com/pictures/586c57f3-14a7-4763-b3b7-01e481293eb7.jpg,235165363,https://www.airbnb.com/users/show/235165363,Jon,08/01/2019,"Urdaibai, Spain","Soy un amante de la naturaleza y me gusta aprovechar mis momentos libres para dedicarlos a mis pasiones. El kitesurf, btt donde siempre encuentro una nueva ruta alternativa por descubrir en nuestro entorno.
Por otra parte, mi otra pasión son las viviendas eficientes de madera como la casa Hemingway Kanala house en este proyecto he intentado poner todo mi conocimiento y amor para conservar la esencia del antiguo caserio Txune pero con novedosos sistemas los cuales la hacen más respetuosa con su entorno.",within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/53642383-0b5f-4cba-bac0-d79b2f3d5431.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/53642383-0b5f-4cba-bac0-d79b2f3d5431.jpg?aki_policy=profile_x_medium,,6,10,"['email', 'phone']",t,t,,Gautegiz Arteaga,Vizcaya,43.38561,-2.67808,Private room in guest suite,Private room,4,1.0,1 bath,2.0,2.0,"[""Free parking on premises"", ""Dryer"", ""Dedicated workspace"", ""Outdoor furniture"", ""Hair dryer"", ""BBQ grill"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Kitchen"", ""Waterfront"", ""Beach access \u2013 Beachfront"", ""Hangers"", ""Wifi"", ""Essentials"", ""Heating"", ""Bed linens"", ""Outdoor dining area"", ""Hot water"", ""Elevator"", ""TV"", ""Cooking basics"", ""Private living room""]",$176.00,1,1125,1,4,30,30,2.5,30.0,,t,28,55,85,279,29/09/2024,8,4,0,06/12/2021,28/07/2024,4.88,4.88,4.75,4.75,4.88,4.75,4.63,,t,6,2,4,0,0.23
1685,32631876,https://www.airbnb.com/rooms/32631876,20240900000000.0,30/09/2024,city scrape,PRECIOSO PISO CON PISCINA Y JARDIN,"Beautiful accommodation recently renovated. 120 Mtrs + 2 terraces of 40 mtrs each.<br />Our accommodation is located in a quiet development, located an 8-minute walk from the Marina neighborhood, and a 10-minute walk from the beach. The accommodation has two large terraces,<br />The development has a swimming pool in the garden area.<br />The accommodation is a duplex with living room (40 meters),  kitchen and bathroom on one floor and 3 bedrooms and bathroom on the other floor.<br />Ideal for family vacations,",,https://a0.muscache.com/pictures/72baf661-9c6d-43b7-bd20-7f47331386fe.jpg,16978460,https://www.airbnb.com/users/show/16978460,Alberto,19/06/2014,"Hondarribia, Spain",,within a day,100%,,f,https://a0.muscache.com/im/pictures/user/5c0bd0ad-3caf-4a25-947e-576dc1bd055e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5c0bd0ad-3caf-4a25-947e-576dc1bd055e.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Hondarribia,GuipÃºzcoa,43.36788,-1.8019,Entire condo,Entire home/apt,5,2.0,2 baths,3.0,5.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Hair dryer"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Essentials"", ""Pocket wifi"", ""Host greets you"", ""Pool"", ""Heating"", ""Patio or balcony"", ""Bed linens"", ""Hot water"", ""Elevator"", ""TV"", ""Cooking basics""]",$499.00,9,9,9,9,9,9,9.0,9.0,,t,28,58,88,363,30/09/2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
1836,34778162,https://www.airbnb.com/rooms/34778162,20240900000000.0,30/09/2024,city scrape,Private room in the center accessible everything,Unbeatable location <br />just blocks away from restaurants super market and shopping store<br />1 minute away to the beach <br />almost walking distance from everything you dont need to take a buss or anything <br /><br />I like socialising to my guest,Its located at the center boulevard.,https://a0.muscache.com/pictures/4db72ae8-c443-4574-8ff8-7036712d46f3.jpg,243934527,https://www.airbnb.com/users/show/243934527,Mylene,18/02/2019,"Donostia-San Sebastian, Spain"," super respectful clean and quite, have a strong passion when it comes to traveling .",within a day,86%,88%,t,https://a0.muscache.com/im/pictures/user/fbb5e7a4-841b-4926-8ecb-503ee7367b14.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fbb5e7a4-841b-4926-8ecb-503ee7367b14.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Donostia, Euskadi, Spain",Donostia-San SebastiÃ¡n,GuipÃºzcoa,43.32343,-1.98463,Private room in condo,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Microwave"", ""Hot water"", ""Lock on bedroom door"", ""Beach access \u2013 Beachfront"", ""Elevator"", ""Host greets you"", ""Hair dryer"", ""Hangers"", ""Heating"", ""Washer"", ""Iron"", ""Wifi"", ""Essentials"", ""Kitchen"", ""TV"", ""Cooking basics"", ""Bread maker"", ""Refrigerator""]",$54.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,0,5,35,125,30/09/2024,68,21,0,01/07/2019,18/08/2024,4.69,4.73,4.68,4.88,4.84,4.94,4.6,,f,1,0,1,0,1.06
1861,35122728,https://www.airbnb.com/rooms/35122728,20240900000000.0,29/09/2024,city scrape,"CASA RURAL EN LA COSTA VASCA,HA 5 KM DE ZUMAIA.","Zubeltzu tower is an Agroturism located on the Basque coast (5km from the spectacular  beach of Zumaia).<br />It has 5 double rooms, a large kitchen dining room, 2 apartments and a Studio, all located on the same floor and house.<br />Outside it has a porch with sitting area, barbecue and aplio garden...<br />It can be rented per room ,apartment, complete or semi-complete house.<br />It is located 5km from Zumaia.<br />15km from Zarautz.<br />30km from San Sebastian. <br />75km from Bilbao...",,https://a0.muscache.com/pictures/efe3c971-5e2e-40af-aab3-2f3865489b7a.jpg,264547437,https://www.airbnb.com/users/show/264547437,Casa Rural,27/05/2019,"Deba, Spain",,within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/040a4ed0-803e-4102-8ca1-47805ace3ccb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/040a4ed0-803e-4102-8ca1-47805ace3ccb.jpg?aki_policy=profile_x_medium,,9,9,"['email', 'phone']",t,t,,Deba,GuipÃºzcoa,43.26642,-2.29918,Private room in cottage,Private room,16,8.0,8 baths,8.0,14.0,"[""Cooking basics"", ""Free parking on premises"", ""Dryer"", ""Body soap"", ""Crib"", ""Smoke alarm"", ""Fire extinguisher"", ""Hair dryer"", ""Hangers"", ""Heating"", ""Private entrance"", ""Wifi"", ""Essentials"", ""Kitchen"", ""TV"", ""First aid kit""]",$463.00,2,15,2,5,15,15,2.8,15.0,,t,11,31,46,228,29/09/2024,6,2,0,14/11/2021,12/05/2024,4.83,5.0,5.0,4.83,5.0,4.5,4.83,,t,9,0,9,0,0.17
1864,35148953,https://www.airbnb.com/rooms/35148953,20240900000000.0,29/09/2024,city scrape,Apartamento Rural ha 5km de Zumaia.,"Zubeltzu tower is a rural house that is located on the Basque coast.<br />It has 5 double rooms, 2 apartments and a studio, all located on the same floor and house.<br />It can be rented per room, apartment or entire house.<br />It is located 5km from Zumaia.<br />15km from Zarautz.<br />30km from San Sebastian. <br />75km from Bilbao.",,https://a0.muscache.com/pictures/ff7604eb-02d3-4075-9e05-f2a6fd164a63.jpg,264547437,https://www.airbnb.com/users/show/264547437,Casa Rural,27/05/2019,"Deba, Spain",,within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/040a4ed0-803e-4102-8ca1-47805ace3ccb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/040a4ed0-803e-4102-8ca1-47805ace3ccb.jpg?aki_policy=profile_x_medium,,9,9,"['email', 'phone']",t,t,,Deba,GuipÃºzcoa,43.2653,-2.30032,Private room in rental unit,Private room,2,1.0,1 private bath,8.0,3.0,"[""Free parking on premises"", ""Coffee maker"", ""Hair dryer"", ""Extra pillows and blankets"", ""Kitchen"", ""Refrigerator"", ""Crib"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Microwave"", ""Backyard"", ""Dishes and silverware"", ""Heating"", ""Bed linens"", ""Hot water"", ""TV"", ""Cooking basics""]",$108.00,2,15,2,5,15,15,3.0,15.0,,t,21,45,60,299,29/09/2024,0,0,0,,,,,,,,,,KSS00150,t,9,0,9,0,
1865,35149733,https://www.airbnb.com/rooms/35149733,20240900000000.0,29/09/2024,city scrape,CASA RURAL ZUBELTZU TORRE 5KM DE ZUMAIA.,"Zubeltzu Torre is a cottage that is situated on the Basque coast.<br />It has 5 double rooms, 2 apartments and a Studio, all located on the same floor and house.<br />It can be rented by room ,apartments or full house.<br />It is situated 5 km from Zumaia.<br />15km from Zarautz.<br />30km from San Sebastian. <br />75km from Bilbao.",,https://a0.muscache.com/pictures/401789ca-75b0-4cea-aed2-c9ff94e9a05d.jpg,264547437,https://www.airbnb.com/users/show/264547437,Casa Rural,27/05/2019,"Deba, Spain",,within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/040a4ed0-803e-4102-8ca1-47805ace3ccb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/040a4ed0-803e-4102-8ca1-47805ace3ccb.jpg?aki_policy=profile_x_medium,,9,9,"['email', 'phone']",t,t,,Deba,GuipÃºzcoa,43.26468,-2.30081,Private room in cottage,Private room,2,1.0,1 private bath,8.0,1.0,"[""Free parking on premises"", ""Hot water"", ""Indoor fireplace"", ""Crib"", ""Hair dryer"", ""Hangers"", ""Heating"", ""Wifi"", ""Essentials"", ""Bed linens"", ""TV""]",$74.00,2,15,2,5,15,15,3.2,15.0,,t,21,45,60,284,29/09/2024,2,0,0,04/08/2020,22/07/2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,KSS00150,t,9,0,9,0,0.04
1866,35150292,https://www.airbnb.com/rooms/35150292,20240900000000.0,29/09/2024,city scrape,"Habitacion doble,Zubeltzu torre ha 5 km de Zumaia.","Zubeltzu tower is a rural house that is located on the Basque coast.<br />It has 5 double rooms, 2 apartments and a studio, all located on the same floor and house.<br />It can be rented per room, apartment or entire house.<br />It is located 5km from Zumaia.<br />15km from Zarautz.<br />30km from San Sebastian. <br />75km from Bilbao.",,https://a0.muscache.com/pictures/3373bba5-fe7d-4f7c-acf0-23caeeb6c66d.jpg,264547437,https://www.airbnb.com/users/show/264547437,Casa Rural,27/05/2019,"Deba, Spain",,within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/040a4ed0-803e-4102-8ca1-47805ace3ccb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/040a4ed0-803e-4102-8ca1-47805ace3ccb.jpg?aki_policy=profile_x_medium,,9,9,"['email', 'phone']",t,t,,Deba,GuipÃºzcoa,43.26549,-2.29913,Private room in cottage,Private room,2,1.0,1 private bath,8.0,2.0,"[""Free parking on premises"", ""Crib"", ""Hair dryer"", ""Heating"", ""Essentials"", ""TV""]",$74.00,2,15,2,5,15,15,3.2,15.0,,t,15,36,51,278,29/09/2024,0,0,0,,,,,,,,,,,t,9,0,9,0,
1882,35380784,https://www.airbnb.com/rooms/35380784,20240900000000.0,29/09/2024,city scrape,Amplio apartamento familiar en Ibarrangelu.,"Large family apartment for holidays and relaxation. Very bright and welcoming. Located in the upper part of the town of Ibarrangelu. 5 minutes to Laga Beach and Elantxobe Fishing Village. Perfect for enjoying a few days on Urdaibai Reservation. Large central space with living/dining room, fully equipped kitchen. It has three bedrooms, a full bathroom, two  terraces and a clothesline.",In the village itself you have a varied range of leisure and gastronomy options as well as a shop/grocery store that caters to any need.,https://a0.muscache.com/pictures/2827de25-8c36-40f4-85bb-78e403db5a8a.jpg,237656557,https://www.airbnb.com/users/show/237656557,Unai,19/01/2019,"Amorebieta-Etxano, Spain",,within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/c1242457-1f4d-4c1e-8736-4cc7a8b90e5b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c1242457-1f4d-4c1e-8736-4cc7a8b90e5b.jpg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,"Ibarranguelua, Basque Country, Spain",Ibarrangelu,Vizcaya,43.39266,-2.63181,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,5.0,"[""Free parking on premises"", ""Smoking allowed"", ""Coffee maker"", ""Hair dryer"", ""Washer"", ""Iron"", ""Kitchen"", ""Pets allowed"", ""Free street parking"", ""Refrigerator"", ""Crib"", ""Shampoo"", ""Hangers"", ""Essentials"", ""Microwave"", ""Dishes and silverware"", ""Heating"", ""Private patio or balcony"", ""Pack \u2019n play/Travel crib"", ""TV"", ""Cooking basics""]",$100.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,30,60,90,271,29/09/2024,35,5,0,12/07/2019,16/08/2024,4.8,4.97,4.66,4.86,4.97,4.8,4.71,,f,1,1,0,0,0.55
1891,35540699,https://www.airbnb.com/rooms/35540699,20240900000000.0,30/09/2024,city scrape,Apartamento WOODY ALLEN,Apartment located in the heart of the Old Town of Bilbao. Surrounded by iconic buildings of the city as well as pintxo areas. Two minutes from the nearest metro station.,,https://a0.muscache.com/pictures/9639aa58-bb0e-4f81-a7d3-1c2b68a21c61.jpg,17503237,https://www.airbnb.com/users/show/17503237,GRRG Negocios,01/07/2014,"Bilbao, Spain","Llevamos muchos años brindando experiencias de cine a nuestros huéspedes, tanto en nuestra Pensión Boutique Caravan Cinema como en nuestros apartamentos temáticos.
Disfrutar de una estancia en uno de nuestros apartamentos es sumarle un plus a tu estancia en la ciudad.",within a day,100%,86%,f,https://a0.muscache.com/im/users/17503237/profile_pic/1404240565/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/17503237/profile_pic/1404240565/original.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,,Bilbao,Vizcaya,43.2623,-2.93452,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Coffee maker"", ""Hair dryer"", ""Washer"", ""Iron"", ""Private entrance"", ""Kitchen"", ""Refrigerator"", ""Dishwasher"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Microwave"", ""Air conditioning"", ""Long term stays allowed"", ""Dishes and silverware"", ""Heating"", ""Stove"", ""Bed linens"", ""Oven"", ""Children\u2019s books and toys"", ""Hot water"", ""Children\u2019s dinnerware"", ""TV"", ""Cooking basics""]",$207.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,11,12,12,182,30/09/2024,1,1,0,26/08/2024,26/08/2024,5.0,5.0,5.0,5.0,4.0,5.0,4.0,,f,3,3,0,0,0.83
